nom,prénom,email,département,naissance,visites,dépenses
Nguyen,Dorothée,dnguyen@orange.fr,01,1941-01-29,112,12306.93
Lombard,Adèle,alombard@sfr.fr,05,1950-02-16,9,507.83
Ruiz,Claudine,cruiz1@dbmail.com,60,1942-11-18,79,9193.77
Pages,Christine,cpages1@orange.fr,72,1943-08-27,11,1145.33
De Oliveira,Odette,ode oliveira@yahoo.fr,40,1989-12-20,52,1529.86
Le Goff,Paul,ple goff@live.com,08,2001-03-28,149,4613.49
Marques,Odette,omarques@orange.fr,31,1960-01-10,64,3569.12
Nicolas,Camille,cnicolas1@gmail.com,68,1994-10-07,2,101.71
Bertin,Émile,ebertin@club-internet.fr,73,1998-07-14,14,375.38
Jacquet,Michel,mjacquet2@wanadoo.fr,974,1941-04-25,3,147.02
Collet,Joseph,jcollet@live.com,44,1944-08-31,68,5088.91
Barbier,Danielle,dbarbier@free.fr,78,1959-12-09,25,3245.39
Nguyen,Gérard,gnguyen@ifrance.com,40,1966-04-17,122,9146.01
Samson,Denise,dsamson@dbmail.com,77,1960-03-09,120,2636.58
Vallee,Henriette,hvallee@voila.fr,82,1941-08-12,68,2282.85
Gomes,Jeanne,jgomes@club-internet.fr,58,1979-12-19,143,4786.97
Leconte,Timothée,tleconte@voila.fr,972,1982-06-19,46,6254.1
Colin,Nathalie,ncolin1@wanadoo.fr,09,1955-10-05,108,14453.62
Carpentier,Catherine,ccarpentier@tele2.fr,76,1991-10-12,103,1066.22
Chauveau,Marguerite,mchauveau1@voila.fr,83,1957-06-30,10,1088.22
Fabre,Jérôme,jfabre@tiscali.fr,18,1981-12-03,113,17073.47
Camus,Denise,dcamus@ifrance.com,85,1961-07-06,69,4861.1
Maury,Monique,mmaury@tiscali.fr,89,1944-02-16,114,5104.33
Guillon,Thierry,tguillon@bouygtel.fr,11,1983-05-26,37,1937.06
Leclercq,Christelle,cleclercq@bouygtel.fr,65,1950-12-14,100,8777.33
Vasseur,Lucy,lvasseur@voila.fr,05,1941-06-28,115,4406.65
Ledoux,Timothée,tledoux1@yahoo.fr,44,1994-03-18,151,7346.39
Brunel,Geneviève,gbrunel@bouygtel.fr,19,2003-02-26,36,5217.14
Arnaud,Vincent,varnaud@bouygtel.fr,95,1959-05-27,109,10075.81
Leclercq,Émile,eleclercq@bouygtel.fr,81,1952-12-30,48,2097.84
Pineau,Geneviève,gpineau@laposte.net,23,1952-09-14,132,15738.17
Lemaitre,Jacqueline,jlemaitre1@noos.fr,62,1971-12-23,139,884.11
Peltier,Roland,rpeltier@wanadoo.fr,29,1958-01-14,140,4047.4
Dubois,Noël,ndubois@bouygtel.fr,41,1990-06-04,118,5340.38
Germain,Mathilde,mgermain@tele2.fr,42,1949-01-04,70,5844.16
Courtois,Anouk,acourtois@orange.fr,63,1998-01-19,31,3454.17
Leblanc,Audrey,aleblanc@dbmail.com,06,1990-09-21,53,158.85
Schneider,Adrienne,aschneider1@orange.fr,10,1954-03-14,150,9680.67
Fleury,Michelle,mfleury1@voila.fr,72,2001-04-12,83,1148.62
Legros,Vincent,vlegros@ifrance.com,18,1989-08-21,97,8308.47
Jacob,Nathalie,njacob@tiscali.fr,972,2005-06-02,57,5268.37
Delattre,Hélène,hdelattre@laposte.net,25,1976-06-16,60,1670.93
Marechal,Zoé,zmarechal@voila.fr,80,1944-12-31,42,1596.6
Tanguy,Émile,etanguy@bouygtel.fr,28,1973-03-05,35,2247.19
Gaillard,Marianne,mgaillard@tiscali.fr,17,1958-02-02,110,8023.49
Charrier,Cécile,ccharrier1@dbmail.com,56,1963-12-24,111,3970.0
Blondel,Daniel,dblondel1@noos.fr,42,1983-11-10,118,780.77
Hamel,Théodore,thamel@hotmail.fr,89,1985-05-08,76,7437.62
Regnier,Patricia,pregnier@laposte.net,35,1961-12-02,113,5514.69
Lemonnier,Claire,clemonnier1@club-internet.fr,57,1955-04-29,19,2253.3
Dupont,Maggie,mdupont2@ifrance.com,17,1940-09-09,63,7876.41
Roger,Sophie,sroger@dbmail.com,973,1946-06-15,16,1468.49
Guillou,Mathilde,mguillou@tiscali.fr,25,2005-01-25,79,5697.37
Mathieu,Sophie,smathieu@hotmail.fr,36,2002-08-25,117,9107.7
Marin,Pierre,pmarin@club-internet.fr,41,1961-01-05,35,3656.46
Aubry,Madeleine,maubry@ifrance.com,23,1952-11-27,60,2213.1
Leblanc,Gérard,gleblanc@gmail.com,70,1947-01-09,93,8033.69
Andre,Dorothée,dandre@gmail.com,16,1946-06-18,33,1788.11
Potier,Adrien,apotier@bouygtel.fr,03,1994-12-19,104,8264.94
Lecomte,Célina,clecomte@ifrance.com,71,1953-12-30,85,6493.02
Moreau,Thibaut,tmoreau1@tele2.fr,45,1982-04-22,27,988.53
Salmon,Alain,asalmon@tele2.fr,47,1953-05-08,83,2175.53
Hamel,Adélaïde,ahamel@bouygtel.fr,23,1995-05-04,114,6157.82
Guilbert,Célina,cguilbert2@sfr.fr,30,1989-06-25,94,13080.01
Chevallier,Paulette,pchevallier1@tele2.fr,84,1984-10-17,52,7079.63
Gautier,Jérôme,jgautier@live.com,59,1953-06-23,107,9075.79
Sanchez,Diane,dsanchez@bouygtel.fr,67,1953-04-04,140,10664.09
Bertin,Auguste,abertin2@laposte.net,14,1943-10-18,41,5891.28
Mahe,Jérôme,jmahe1@noos.fr,06,1977-07-26,48,5981.66
Philippe,Philippe,pphilippe@club-internet.fr,14,1967-10-07,129,17986.55
Pires,David,dpires1@gmail.com,91,1965-02-08,33,1687.37
Bruneau,Valérie,vbruneau@voila.fr,92,1996-12-07,55,5194.31
Chretien,René,rchretien1@sfr.fr,65,1972-10-01,81,9272.3
Robin,Émilie,erobin@tiscali.fr,03,1988-04-01,8,1026.06
Rodrigues,Alex,arodrigues@bouygtel.fr,13,1945-02-21,52,336.34
Aubert,Margaret,maubert1@free.fr,38,1971-01-23,92,4234.85
Roy,Émile,eroy@club-internet.fr,45,2001-01-31,52,5956.75
Leblanc,Odette,oleblanc@noos.fr,34,1998-01-07,9,761.72
Lecomte,Agathe,alecomte@noos.fr,30,2005-11-07,61,8161.83
Guillot,Éric,eguillot@voila.fr,974,1989-01-06,72,5239.26
Thierry,Frédéric,fthierry@live.com,81,1988-11-17,10,990.42
Jean,Benoît,bjean@free.fr,74,1979-06-14,37,1225.05
Jacob,Valentine,vjacob@tele2.fr,36,1940-02-07,47,2940.05
Charpentier,Alphonse,acharpentier2@wanadoo.fr,10,2000-11-08,134,13344.78
Techer,Jean,jtecher@orange.fr,92,1998-05-23,30,2695.03
Dupuis,Marine,mdupuis@hotmail.fr,17,1992-03-19,66,7673.3
Faivre,Alexandre,afaivre1@wanadoo.fr,87,2003-11-25,68,7941.48
Clement,Astrid,aclement@free.fr,976,1966-07-24,45,6713.46
Leblanc,Robert,rleblanc@tiscali.fr,22,1944-11-06,18,2484.9
Chauvet,Margaud,mchauvet@wanadoo.fr,62,2003-09-24,131,14285.29
Rolland,Anastasie,arolland1@yahoo.fr,30,1948-11-14,142,19222.85
Hamel,Dorothée,dhamel@orange.fr,09,1944-02-24,23,584.43
Merle,Valérie,vmerle@club-internet.fr,10,1959-04-18,97,5696.04
Lecomte,Maggie,mlecomte@laposte.net,976,1945-06-27,85,10379.06
Lefort,Pierre,plefort@bouygtel.fr,95,1966-02-28,49,2354.38
Perret,Jeannine,jperret@tiscali.fr,2A,1979-11-08,72,5587.17
Delattre,Stéphanie,sdelattre@free.fr,2B,1944-10-06,101,3776.06
Etienne,Danielle,detienne@free.fr,23,1980-05-21,27,1897.58
Wagner,Adèle,awagner1@gmail.com,73,1949-01-12,145,19331.37
Guibert,Matthieu,mguibert@club-internet.fr,976,1952-03-03,126,7238.34
Marechal,Lucy,lmarechal@wanadoo.fr,80,1952-02-05,3,262.56
Pereira,Odette,opereira@wanadoo.fr,73,1946-08-07,123,9471.18
Da Costa,Augustin,ada costa@hotmail.fr,71,1943-02-24,135,1106.88
Dumas,Bernard,bdumas@free.fr,43,1955-01-16,115,11926.12
Morvan,Juliette,jmorvan@voila.fr,23,1972-12-08,63,8017.34
Barthelemy,Gérard,gbarthelemy@free.fr,91,2003-07-06,52,4007.13
Guibert,Olivier,oguibert@wanadoo.fr,56,1945-07-25,78,4703.72
Caron,Lucas,lcaron@voila.fr,971,1987-08-31,9,108.19
Paul,Joseph,jpaul@bouygtel.fr,14,1983-08-01,92,8215.48
Blot,Matthieu,mblot1@bouygtel.fr,70,1958-03-21,121,10142.72
Garcia,Jeannine,jgarcia@free.fr,57,1963-11-21,73,2257.06
Techer,Corinne,ctecher1@wanadoo.fr,55,1996-12-12,79,9135.42
Mercier,Matthieu,mmercier1@sfr.fr,23,1969-08-05,88,11345.82
Mary,Aurore,amary@tiscali.fr,45,1944-04-10,75,6606.94
Mallet,Alexandre,amallet@free.fr,45,1969-05-10,80,2268.55
Arnaud,Élise,earnaud@hotmail.fr,78,1988-05-24,79,10155.48
Navarro,Corinne,cnavarro@tiscali.fr,06,1963-05-13,109,11989.32
Moulin,Amélie,amoulin@orange.fr,62,1940-09-06,71,2752.42
Laine,Laure,llaine@tiscali.fr,41,1945-10-10,60,5003.39
Boulay,Joséphine,jboulay1@sfr.fr,56,1986-08-24,124,7414.12
Garcia,Catherine,cgarcia@tele2.fr,86,1965-01-19,18,1317.07
Bousquet,Marianne,mbousquet@dbmail.com,50,1943-10-17,63,5910.48
Langlois,Anastasie,alanglois@ifrance.com,973,1981-04-09,66,4360.24
Blanchet,Dominique,dblanchet@voila.fr,75,1958-07-18,125,14467.75
Chevalier,Marcel,mchevalier1@dbmail.com,67,1995-09-05,81,2521.91
Lefebvre,Nath,nlefebvre@club-internet.fr,58,1988-07-21,57,662.6
Verdier,Margot,mverdier@noos.fr,974,1995-04-17,43,5050.13
Faivre,Céline,cfaivre1@live.com,42,2005-02-12,111,4229.24
Weber,Josette,jweber@voila.fr,66,1942-08-18,93,11288.02
Peron,Capucine,cperon@tele2.fr,973,1990-08-13,21,1000.77
Henry,Richard,rhenry@tele2.fr,45,2000-02-10,76,11338.12
Joly,Suzanne,sjoly@ifrance.com,89,1940-03-04,136,18725.28
Hamel,Augustin,ahamel@noos.fr,42,1959-08-30,105,6867.82
Tessier,Alphonse,atessier1@voila.fr,973,1979-03-18,6,409.02
Klein,Marc,mklein@bouygtel.fr,91,1969-03-25,26,3327.09
Alexandre,Théophile,talexandre@yahoo.fr,28,1975-02-27,121,3575.03
Muller,Laetitia,lmuller1@noos.fr,17,1960-04-28,47,7015.68
Schmitt,Raymond,rschmitt@yahoo.fr,84,1954-11-01,38,4986.96
Masson,Édouard,emasson@yahoo.fr,50,1978-09-11,139,20512.31
Collin,Adrien,acollin1@wanadoo.fr,93,1965-09-10,101,6486.85
Mahe,Simone,smahe@live.com,54,1960-07-09,93,9288.97
Merle,Bernadette,bmerle@gmail.com,58,1971-03-28,61,8011.97
Herve,Marcel,mherve@noos.fr,25,1961-03-08,64,5157.21
Delattre,Margaux,mdelattre1@tiscali.fr,86,1990-07-17,26,3625.62
Ferreira,Suzanne,sferreira@bouygtel.fr,14,1960-04-08,113,10937.91
Pascal,Victor,vpascal@club-internet.fr,56,1981-04-07,108,8571.48
Carpentier,Frédéric,fcarpentier@free.fr,10,2002-12-29,13,520.37
Navarro,Céline,cnavarro1@free.fr,56,1971-05-05,60,5090.22
Gay,Lucie,lgay1@tele2.fr,07,1945-10-28,124,3668.29
Pages,Alfred,apages@noos.fr,12,1957-01-24,94,10633.22
Collet,Victoire,vcollet@hotmail.fr,52,1946-02-23,110,7268.98
Raymond,Isabelle,iraymond@gmail.com,91,1980-08-20,10,1058.98
Duval,Andrée,aduval1@tele2.fr,44,1991-03-26,21,3022.01
Blondel,Clémence,cblondel@club-internet.fr,32,1981-11-05,46,2244.56
Guillaume,Honoré,hguillaume@gmail.com,23,1990-10-25,64,6602.33
Martin,Nicole,nmartin@yahoo.fr,26,1999-12-13,36,3669.94
Fischer,Margaret,mfischer1@free.fr,45,1950-01-02,36,3266.15
Leconte,Timothée,tleconte1@bouygtel.fr,21,1978-12-13,26,61.03
Guibert,Paul,pguibert1@free.fr,13,1948-03-03,76,9285.71
Couturier,Christiane,ccouturier1@noos.fr,17,1969-02-01,112,2716.62
Lambert,Nath,nlambert1@tele2.fr,38,1955-06-23,145,10366.15
Bazin,Zacharie,zbazin@yahoo.fr,88,1975-05-17,43,5456.42
Lebrun,Augustin,alebrun2@gmail.com,2A,1993-11-19,34,1174.62
Etienne,Alix,aetienne3@voila.fr,34,1957-08-28,89,12828.25
Chretien,Bernadette,bchretien2@laposte.net,80,1950-11-05,68,749.58
Seguin,Marie,mseguin@ifrance.com,15,1995-10-24,68,7711.69
Foucher,Grégoire,gfoucher@voila.fr,25,1974-04-02,23,2747.79
Briand,Emmanuelle,ebriand@sfr.fr,58,1948-11-15,98,9742.32
Renaud,Suzanne,srenaud@voila.fr,971,1941-02-12,25,1153.44
Guilbert,Marc,mguilbert1@tele2.fr,37,1965-12-29,134,13613.78
Gaillard,Maryse,mgaillard@club-internet.fr,88,1948-01-09,146,4116.47
Marchal,daisy,dmarchal@free.fr,21,1964-02-13,61,1388.19
Raynaud,Alphonse,araynaud@sfr.fr,06,1968-12-09,48,1304.24
Leduc,Patricia,pleduc@bouygtel.fr,13,1979-12-12,13,482.47
Royer,Édouard,eroyer@bouygtel.fr,22,1973-12-03,95,11790.26
Gosselin,Nathalie,ngosselin@wanadoo.fr,02,1987-08-11,42,525.42
Legendre,Rémy,rlegendre@hotmail.fr,37,1982-09-01,149,20142.13
Mace,Élisabeth,emace@tiscali.fr,66,1966-02-14,22,2712.98
Jacques,Christophe,cjacques@noos.fr,09,1991-09-23,65,9616.7
Chauveau,Claire,cchauveau@sfr.fr,95,1992-04-14,85,9963.42
Louis,Louise,llouis2@free.fr,44,1976-11-17,139,1253.13
Bodin,Thibault,tbodin@gmail.com,13,1976-03-17,8,848.74
Fernandez,Raymond,rfernandez@yahoo.fr,84,1983-05-31,66,2650.88
Turpin,Margot,mturpin@orange.fr,18,1951-03-31,125,16504.03
Marin,Franck,fmarin@bouygtel.fr,23,1947-05-23,52,4761.94
Lefevre,Suzanne,slefevre1@dbmail.com,52,1949-06-04,11,407.93
Vidal,Élise,evidal@bouygtel.fr,56,1970-08-29,38,2604.27
Hoareau,Alice,ahoareau@noos.fr,83,1940-04-17,127,12200.05
Fernandez,Maggie,mfernandez@sfr.fr,25,1947-05-12,151,11501.64
Chevallier,Thibault,tchevallier@ifrance.com,25,1947-11-02,103,13203.63
Pires,Stéphanie,spires@club-internet.fr,60,1983-05-16,75,5426.63
Gomes,Patricia,pgomes@voila.fr,973,2000-07-26,108,833.17
Schmitt,Dorothée,dschmitt@laposte.net,15,1976-05-08,64,7319.02
Jacques,Astrid,ajacques4@dbmail.com,03,1944-02-23,93,462.02
Rocher,Chantal,crocher1@noos.fr,16,1970-11-09,136,6920.48
Gaudin,Olivier,ogaudin@ifrance.com,79,1954-09-18,33,371.93
Pierre,Matthieu,mpierre@tiscali.fr,38,2004-10-27,140,20643.79
Sanchez,Adélaïde,asanchez1@wanadoo.fr,80,1959-12-17,44,1288.59
Picard,Margot,mpicard2@laposte.net,62,1981-06-18,66,2378.68
Gautier,Anne,agautier@yahoo.fr,91,2003-11-14,35,1833.85
Jacob,Jules,jjacob@wanadoo.fr,91,1989-11-23,8,859.94
Carre,Adèle,acarre1@laposte.net,973,1958-02-11,81,11183.26
Wagner,Clémence,cwagner@free.fr,61,1954-10-22,35,4315.94
Chevallier,Michelle,mchevallier@free.fr,55,1975-03-22,77,978.03
Rolland,Antoine,arolland3@free.fr,54,1985-04-13,145,17963.13
Valentin,Diane,dvalentin@free.fr,83,1964-06-29,146,19176.98
Fouquet,Anouk,afouquet@club-internet.fr,12,2001-06-30,10,1393.83
Duval,Andrée,aduval1@bouygtel.fr,83,1951-05-05,122,18442.68
Guillaume,Sophie,sguillaume1@tele2.fr,66,1986-03-25,146,20589.46
Gay,Charles,cgay@tele2.fr,54,1951-09-19,36,2121.4
Roger,Julie,jroger@club-internet.fr,67,1950-06-18,53,5891.85
Leroy,Denis,dleroy@live.com,07,1957-07-27,111,13386.78
Sauvage,Valérie,vsauvage@dbmail.com,2B,1944-11-17,114,1898.51
Fleury,Émile,efleury@yahoo.fr,02,1943-03-18,135,1960.25
Mallet,Henriette,hmallet@laposte.net,83,1989-07-27,135,8652.1
Girard,Maryse,mgirard@bouygtel.fr,80,1998-02-06,18,1678.4
Didier,Pénélope,pdidier1@dbmail.com,52,1957-02-10,7,330.51
Bigot,Margot,mbigot1@voila.fr,12,1984-01-03,38,5192.03
Benoit,Claire,cbenoit@hotmail.fr,34,1954-05-23,87,6536.26
Fischer,Roger,rfischer@free.fr,84,1958-08-28,57,352.33
Albert,Françoise,falbert@noos.fr,974,1953-07-07,107,15479.86
Ramos,Suzanne,sramos@orange.fr,14,1986-03-05,60,1549.91
Maillard,Susan,smaillard@sfr.fr,56,1996-07-17,37,509.11
Lebon,Julie,jlebon1@wanadoo.fr,05,1969-07-02,81,3956.44
Vincent,Anaïs,avincent3@sfr.fr,03,1991-09-10,62,247.8
Pereira,Zacharie,zpereira@wanadoo.fr,60,1963-06-14,9,1209.6
Berger,Maryse,mberger1@dbmail.com,68,1954-07-07,93,10401.59
Gosselin,Margaret,mgosselin1@hotmail.fr,03,1956-05-31,103,15382.22
Colin,Yves,ycolin@ifrance.com,05,1952-07-28,26,1250.42
Payet,Jacques,jpayet@laposte.net,93,2001-07-08,23,1363.41
Maurice,Simone,smaurice@sfr.fr,58,1973-07-24,4,452.62
Lelievre,William,wlelievre@tele2.fr,59,1971-04-20,88,9951.87
Arnaud,Alexandrie,aarnaud1@ifrance.com,06,1980-01-26,127,17736.43
Duhamel,Émile,eduhamel@tiscali.fr,19,1977-11-19,5,532.8
Bonneau,Clémence,cbonneau@tiscali.fr,62,1951-03-25,135,4529.31
Charpentier,Josette,jcharpentier1@bouygtel.fr,78,1994-06-11,17,1895.47
Colin,Sylvie,scolin1@tiscali.fr,55,1994-07-19,117,13812.35
Fischer,Monique,mfischer@ifrance.com,93,1987-07-26,115,2781.4
Delahaye,Georges,gdelahaye@wanadoo.fr,36,1986-09-16,111,16555.03
Jacquot,Élodie,ejacquot@free.fr,25,1992-12-03,147,6182.6
Lemaitre,Françoise,flemaitre@orange.fr,95,1993-02-09,95,8593.15
Perrier,Marcelle,mperrier@gmail.com,47,1946-04-21,9,365.49
Benard,Robert,rbenard@tele2.fr,81,1985-08-26,150,22406.69
Gilles,Zoé,zgilles@tele2.fr,67,1952-09-24,92,10431.6
Leclerc,Amélie,aleclerc@tiscali.fr,27,1953-08-25,109,8949.8
Lesage,Colette,clesage1@orange.fr,82,2003-05-01,80,4922.77
Roy,Timothée,troy@gmail.com,75,1974-10-08,111,13981.72
Girard,Raymond,rgirard@sfr.fr,54,2002-02-14,39,4061.56
Didier,Inès,ididier@voila.fr,17,1942-04-30,123,5838.32
Ferrand,Chantal,cferrand1@free.fr,88,2001-11-07,107,2806.85
Sauvage,Daniel,dsauvage1@live.com,2A,1948-02-04,24,2573.12
Martin,Noël,nmartin@free.fr,53,1970-07-23,106,772.26
Chretien,Astrid,achretien1@voila.fr,95,1981-07-14,8,527.58
Laurent,Laure,llaurent@live.com,17,1992-12-31,83,5336.17
Lejeune,Véronique,vlejeune@orange.fr,85,2002-06-04,58,870.1
Renaud,Joseph,jrenaud@noos.fr,89,1947-11-27,98,12139.16
Berger,Adélaïde,aberger2@bouygtel.fr,94,2002-12-11,133,17564.28
Chartier,Honoré,hchartier@tele2.fr,62,1940-03-05,108,11772.39
Da Silva,Bertrand,bda silva@yahoo.fr,28,1960-04-01,71,8985.81
Laine,Roland,rlaine@tiscali.fr,95,1953-10-10,16,163.79
Sanchez,daisy,dsanchez1@bouygtel.fr,2B,2003-01-12,70,8232.24
Dupuy,Antoine,adupuy1@voila.fr,80,1943-06-13,25,1713.99
Marie,Emmanuelle,emarie@club-internet.fr,29,1990-08-22,9,79.71
Bruneau,William,wbruneau@bouygtel.fr,94,1990-08-21,111,8056.3
Fournier,Dorothée,dfournier@hotmail.fr,971,1977-05-04,119,2089.34
Giraud,Capucine,cgiraud@tiscali.fr,57,1991-08-31,123,2003.34
Grenier,Susan,sgrenier@orange.fr,33,1996-06-19,51,3608.25
Gosselin,Thibault,tgosselin@bouygtel.fr,43,1956-04-25,129,11878.65
Guillaume,André,aguillaume@noos.fr,45,2004-06-03,103,13606.88
Parent,Thibaut,tparent1@sfr.fr,38,1942-02-10,139,10839.4
Gay,Isaac,igay@tele2.fr,08,1974-12-26,122,11836.71
Hamon,Benjamin,bhamon@bouygtel.fr,37,1993-10-19,50,2026.59
Munoz,Emmanuel,emunoz@hotmail.fr,37,1979-04-22,136,2709.48
Lucas,Alexandre,alucas2@sfr.fr,53,1993-07-28,65,4729.2
Michaud,Émilie,emichaud@live.com,60,1953-07-16,3,64.83
Loiseau,Geneviève,gloiseau@dbmail.com,83,1969-02-23,33,1210.4
Moulin,Roger,rmoulin1@gmail.com,40,1963-05-30,118,11808.05
Vincent,Emmanuelle,evincent1@dbmail.com,67,1954-06-27,45,5178.17
Lamy,Diane,dlamy@bouygtel.fr,47,1967-06-01,133,8569.08
Martin,Joséphine,jmartin@noos.fr,974,1951-03-31,77,1558.52
Henry,Anastasie,ahenry1@tele2.fr,22,1995-09-28,126,8867.04
Chauvet,Roland,rchauvet@club-internet.fr,2B,1985-09-14,84,8851.15
Gomes,Maggie,mgomes@club-internet.fr,40,1949-07-20,56,541.02
Delattre,Rémy,rdelattre@ifrance.com,71,1947-09-24,118,5783.96
Fleury,Camille,cfleury@tiscali.fr,61,1986-11-04,109,6403.8
Pichon,Élisabeth,epichon@sfr.fr,13,1953-10-31,115,6346.35
Couturier,Margot,mcouturier@yahoo.fr,31,1940-11-24,110,14742.49
Gomez,Jean,jgomez@live.com,28,1956-03-28,119,17824.61
Guilbert,Louis,lguilbert@club-internet.fr,14,1963-07-30,120,3935.3
Joubert,Joseph,jjoubert@bouygtel.fr,22,1947-02-11,11,783.04
Devaux,Lucie,ldevaux@free.fr,2A,1990-10-03,151,12559.04
Rodrigues,Marine,mrodrigues1@orange.fr,66,1968-09-11,100,14838.57
Leconte,Rémy,rleconte1@gmail.com,40,1945-11-15,120,7041.71
Hamel,Christine,chamel@free.fr,01,1942-11-10,112,5752.24
Barbe,Théophile,tbarbe@gmail.com,56,1997-03-04,40,2006.23
Fernandez,René,rfernandez1@sfr.fr,90,1982-09-25,19,1698.24
Gonzalez,Marguerite,mgonzalez2@voila.fr,64,1999-12-25,125,8401.75
Bruneau,Madeleine,mbruneau2@bouygtel.fr,01,1941-01-02,68,8115.34
Roger,Geneviève,groger1@wanadoo.fr,36,1975-10-28,33,678.71
Lambert,Dorothée,dlambert1@ifrance.com,26,1948-04-21,124,13430.93
Gilbert,Stéphane,sgilbert@bouygtel.fr,53,1990-04-17,149,15128.25
Chartier,Aimée,achartier@tiscali.fr,93,1969-04-24,125,433.08
Loiseau,Sylvie,sloiseau@voila.fr,41,2004-07-03,59,6798.68
Ollivier,Sophie,sollivier@wanadoo.fr,73,1962-01-15,11,843.32
Baudry,Capucine,cbaudry@tele2.fr,974,1967-09-07,38,2859.45
Weber,Amélie,aweber1@yahoo.fr,38,1963-07-19,52,907.84
Jacques,Léon,ljacques@orange.fr,24,1952-03-23,78,11852.74
Marques,Susanne,smarques@yahoo.fr,74,1965-12-28,98,4506.05
Letellier,Alphonse,aletellier1@laposte.net,12,1950-12-27,124,9697.06
Evrard,Aurélie,aevrard1@free.fr,22,1989-03-02,68,4381.34
Gerard,David,dgerard@orange.fr,02,1966-07-30,7,765.44
Lemaitre,Caroline,clemaitre@bouygtel.fr,83,1970-04-03,77,7356.72
Renault,Colette,crenault@dbmail.com,05,1968-03-24,100,1038.82
Barbier,Philippe,pbarbier@sfr.fr,82,1981-06-26,99,8391.57
Guibert,Adélaïde,aguibert@hotmail.fr,90,1953-12-09,105,5132.16
Gaillard,Thibault,tgaillard1@free.fr,19,1962-04-17,90,7580.78
Chauveau,Hortense,hchauveau@dbmail.com,15,1988-02-15,53,2985.5
Leduc,Marcel,mleduc1@hotmail.fr,22,2002-06-08,74,10311.65
Letellier,Étienne,eletellier@dbmail.com,55,1973-04-16,41,2832.32
Gilles,Madeleine,mgilles@ifrance.com,75,2003-06-09,60,6149.07
Baudry,Jules,jbaudry@hotmail.fr,46,1980-10-20,35,863.81
Picard,Michel,mpicard3@laposte.net,69,1989-09-05,134,1713.78
Courtois,Adélaïde,acourtois@club-internet.fr,01,1964-07-20,30,4383.47
Blondel,Dorothée,dblondel2@noos.fr,56,1970-01-13,69,6660.04
Fernandes,Inès,ifernandes@yahoo.fr,21,1987-08-13,113,15351.1
Bazin,Marcelle,mbazin@gmail.com,16,1953-10-30,86,7693.66
Barbier,Tristan,tbarbier@bouygtel.fr,05,2005-02-10,151,22239.11
Francois,Jeannine,jfrancois@noos.fr,15,1969-11-26,114,16566.18
Lebon,Jérôme,jlebon1@yahoo.fr,63,1998-12-14,135,14198.73
Vasseur,Lucy,lvasseur@sfr.fr,73,1977-12-01,73,4696.02
Nicolas,Alexandria,anicolas@wanadoo.fr,41,1973-09-19,91,3840.04
Laporte,Stéphane,slaporte2@noos.fr,10,1963-10-18,116,9584.11
Marin,Pierre,pmarin1@live.com,88,1995-01-29,75,605.57
Leclerc,Alain,aleclerc1@free.fr,971,2002-09-13,151,19512.86
Denis,Alexandria,adenis2@yahoo.fr,56,1968-02-07,22,1902.62
Buisson,Marc,mbuisson1@noos.fr,46,1947-09-15,117,7792.94
Gimenez,Thibault,tgimenez1@ifrance.com,22,1975-06-07,146,4354.4
Boutin,Noël,nboutin@wanadoo.fr,26,1970-11-02,143,18142.08
Merle,Margot,mmerle1@gmail.com,52,1980-08-22,10,277.77
Allard,Mathilde,mallard@tiscali.fr,73,1992-04-08,10,218.68
Schneider,Michèle,mschneider1@sfr.fr,54,1989-08-01,11,932.79
Renard,Alix,arenard1@noos.fr,81,1991-04-25,63,2919.07
Rolland,Margaux,mrolland3@noos.fr,972,1978-05-15,94,9001.08
Giraud,Christine,cgiraud@hotmail.fr,23,1977-04-14,20,1577.67
Antoine,Renée,rantoine@voila.fr,25,1943-12-21,77,3865.81
Clerc,Philippe,pclerc@hotmail.fr,57,1990-10-25,127,6602.49
Samson,Roland,rsamson@laposte.net,40,1994-08-28,22,2219.72
Gillet,Alexandria,agillet1@free.fr,10,1960-09-09,34,3296.47
Neveu,Julie,jneveu1@club-internet.fr,79,1976-11-29,82,11999.73
Laroche,William,wlaroche@yahoo.fr,81,1953-10-29,17,1950.11
Guillaume,Hugues,hguillaume@laposte.net,83,1952-02-03,132,7137.03
Julien,Raymond,rjulien1@tele2.fr,32,1949-11-09,105,4510.53
Vidal,Alphonse,avidal1@yahoo.fr,04,1956-08-24,64,8753.06
Girard,Jérôme,jgirard@yahoo.fr,04,1955-12-10,7,41.17
Laine,Madeleine,mlaine@wanadoo.fr,87,1982-12-21,28,2287.94
Jean,Noël,njean@voila.fr,01,1972-07-29,103,3110.74
Merle,Richard,rmerle@orange.fr,34,1968-10-23,33,4125.17
Lopes,Nicolas,nlopes@tiscali.fr,90,2000-11-08,19,289.43
Bouvier,Jean,jbouvier@yahoo.fr,71,1955-09-10,9,861.41
Bonnin,Christiane,cbonnin@dbmail.com,86,1987-07-13,6,296.66
Lacombe,Frédéric,flacombe@orange.fr,65,1940-08-04,47,5530.43
Rousset,Gilbert,grousset@sfr.fr,19,1992-10-15,76,5588.33
Evrard,Antoine,aevrard2@ifrance.com,63,1940-02-16,134,14181.53
Chauvin,Denise,dchauvin@tele2.fr,31,1952-02-24,81,5877.42
