nom,prénom,email,département,naissance,visites,dépenses
Courtois,Jeanne,jcourtois2@club-internet.fr,96,1942-09-25,135,10260.59
Jacob,Sabine,sjacob1@tiscali.fr,977,1963-01-08,118,2136.82
Levy,Marianne,mlevy2@club-internet.fr,23,1968-04-13,126,3078.36
Regnier,Éric,eregnier@ifrance.com,86,1958-09-23,12,538.14
David,Odette,odavid@sfr.fr,80,1954-02-08,104,2851.75
David,Geneviève,gdavid.noos.fr,40,1975-08-30,100,-13627.63
Simon,Monique,msimon1@bouygtel.fr,81,2020-11-32,78,3921.63
Boulanger,Matthieu,mboulanger@bouygtel.fr,971,1981-11-23,56,7311.73
Ollivier,Théodore,tollivier@yahoo.fr,971,1990-07-12,5,479.78
Dias,Josette,jdias@laposte.net,32,1980-11-11,76,3798.91
Marchand,Martine,mmarchand1@live.com,24,1973-07-18,36,3441.82
Guichard,Marthe,mguichard3@hotmail.fr,978,1969-10-24,3,237.98
Meunier,Pauline,pmeunier.yahoo.fr,21,1970-03-24,35,3852.16
Texier,Claire,ctexier@orange.fr,93,2016-16-34,17,1157.48
Royer,Roland,rroyer@voila.fr,61,2012-14-29,20,2952.12
Ferreira,Roger,rferreira@dbmail.com,32,2018-11-31,117,2851.72
Letellier,Dominique,dletellier@yahoo.fr,2A,1963-11-27,31,1169.32
Colin,Martin,mcolin2@orange.fr,66,1979-07-28,112,3929.91
Bonnet,Frédérique,fbonnet@laposte.net,55,1959-07-05,71,1569.99
Breton,Éléonore,ebreton@dbmail.com,14,1999-10-22,105,3131.45
Carre,Antoinette,acarre@voila.fr,47,1965-06-04,110,16411.66
Huet,Gilbert,ghuet@orange.fr,973,2009-11-34,38,4926.58
Rey,Claire,crey2@wanadoo.fr,39,1968-06-17,71,1365.24
Pinto,Jeannine,jpinto@laposte.net,19,1985-06-11,128,10625.16
Foucher,Aurore,afoucher@orange.fr,43,1989-09-23,89,9020.29
Lemoine,Thibault,tlemoine@free.fr,49,2007-16-35,13,1766.12
Gimenez,Vincent,vgimenez1@noos.fr,64,1983-11-03,31,4447.5
Delahaye,Nathalie,ndelahaye@laposte.net,69,1961-11-12,63,4846.9
Bonnet,Bertrand,bbonnet@laposte.net,57,1967-04-11,65,8673.75
Boulanger,Aurore,aboulanger@gmail.com,66,1987-03-20,107,2761.78
Gimenez,Bertrand,bgimenez@hotmail.fr,18,1963-06-30,120,8710.3
Descamps,Alain,adescamps4@noos.fr,96,1970-10-02,50,6773.24
Mary,Margaud,mmary2@tele2.fr,70,1956-02-02,150,6698.76
Arnaud,Laurence,larnaud@wanadoo.fr,41,1942-04-27,77,7497.68
Laurent,Raymond,rlaurent@bouygtel.fr,37,1996-04-07,132,-8373.85
Lefevre,Nathalie,nlefevre@noos.fr,96,1943-09-17,126,-4898.75
Fabre,Dominique,dfabre1@bouygtel.fr,74,2005-11-29,49,5745.66
Nguyen,Auguste,anguyen.voila.fr,59,1952-11-27,10,717.42
Lombard,Alice,alombard@live.com,92,1991-07-31,-121,-5642.24
Morel,Xavier,xmorel@bouygtel.fr,91,1997-08-11,54,1155.84
Foucher,Christelle,cfoucher1@yahoo.fr,972,1978-08-23,144,10012.79
Mary,André,amary@live.com,68,1946-01-17,150,10820.96
Gilles,Maggie,mgilles@tiscali.fr,94,1944-06-05,34,-4876.9
Simon,Joséphine,jsimon@free.fr,59,1995-05-24,130,18500.15
Bertrand,Jules,jbertrand@sfr.fr,50,1944-06-28,127,11222.34
Coste,Marie,mcoste@hotmail.fr,23,1978-06-19,21,351.13
Chartier,Isaac,ichartier@sfr.fr,96,2004-05-04,133,19383.06
Guillon,Claude,cguillon2@live.com,57,1948-11-11,22,2850.91
Da Costa,Alexandrie,ada costa@ifrance.com,82,1944-08-18,111,-1223.54
Chevallier,Édouard,echevallier1@voila.fr,10,1943-05-06,113,7486.89
Meyer,Brigitte,bmeyer@bouygtel.fr,10,1982-10-25,11,132.08
Bouchet,Frédéric,fbouchet1@orange.fr,59,1961-12-17,-34,-746.48
Brunet,Marthe,mbrunet@noos.fr,46,2012-14-30,57,3311.28
De Sousa,Valérie,vde sousa@sfr.fr,46,1990-07-06,57,8514.72
Martel,Michel,mmartel3@wanadoo.fr,47,1977-02-25,5,381.5
Bernier,Anastasie,abernier2@free.fr,03,1978-09-10,62,2241.3
Normand,Pénélope,pnormand@orange.fr,13,1999-03-20,146,15233.54
Berthelot,Élodie,eberthelot1@yahoo.fr,65,1977-11-27,58,4372.57
Diaz,Hugues,hdiaz@voila.fr,44,1985-05-14,-27,-3859.19
Grondin,Marc,mgrondin@live.com,60,1996-10-10,85,10181.92
Merle,Françoise,fmerle@noos.fr,91,1942-01-24,66,738.14
Coste,Claude,ccoste1@tele2.fr,08,1987-01-04,85,289.1
Dupont,Agnès,adupont2@free.fr,55,1951-05-14,127,10950.42
Julien,Yves,yjulien@free.fr,68,1966-12-28,53,-2064.46
Dias,Tristan,tdias@live.com,03,1943-06-14,104,660.15
Mercier,Stéphane,smercier@tiscali.fr,16,1951-09-22,132,6973.87
Pereira,Margot,mpereira.club-internet.fr,79,1975-09-03,52,794.01
Guyot,Joseph,jguyot@noos.fr,53,1969-07-07,3,264.18
Robert,Aimée,arobert@hotmail.fr,56,1966-06-07,66,9063.33
Reynaud,Dorothée,dreynaud@wanadoo.fr,11,2014-15-34,90,6522.28
Denis,Capucine,cdenis@wanadoo.fr,08,1984-11-12,127,927.85
Bonneau,Roger,rbonneau1@free.fr,79,1972-03-29,67,6945.4
Meyer,Tristan,tmeyer@voila.fr,49,1958-08-16,100,3277.0
Poulain,Laure,lpoulain1@club-internet.fr,23,1956-03-24,92,6405.53
Joly,Sophie,sjoly@tiscali.fr,14,1942-08-09,6,264.26
Masse,Colette,cmasse2@hotmail.fr,974,1947-03-28,148,19062.07
Royer,Andrée,aroyer1@free.fr,54,1974-06-26,147,20498.29
Lecoq,David,dlecoq@club-internet.fr,40,1982-08-14,82,10663.79
Picard,Stéphane,spicard12@sfr.fr,35,1985-04-13,45,1190.89
Duval,Sabine,sduval1@ifrance.com,06,1940-07-28,8,32.65
Maurice,Charles,cmaurice@live.com,14,1957-04-04,121,15071.88
Blin,Simone,sblin@voila.fr,34,1988-01-24,76,2016.7
Dupuis,Claude,cdupuis1@laposte.net,89,1976-01-02,71,8111.07
Roux,Brigitte,broux1@gmail.com,92,2003-10-27,57,8192.7
Pascal,Théophile,tpascal@voila.fr,08,1985-08-12,104,8368.7
Dupre,David,ddupre@wanadoo.fr,76,2013-14-34,38,5666.6
Bonnin,Alice,abonnin@hotmail.fr,15,1945-06-08,21,239.48
Rousset,William,wrousset@free.fr,92,1941-11-07,105,10055.23
Le Goff,Amélie,ale goff1@free.fr,66,1957-11-26,80,8242.5
Berger,Alexandria,aberger1@dbmail.com,92,1941-04-08,61,6986.46
Andre,Sophie,sandre@yahoo.fr,2C,1995-04-25,67,699.22
Lopes,Grégoire,glopes1@tele2.fr,95,1944-03-01,88,1413.7
Marie,Renée,rmarie@sfr.fr,971,1976-10-12,39,-400.18
Roux,Gilles,groux@ifrance.com,2A,1988-02-23,119,3476.14
Michel,Valérie,vmichel@free.fr,971,1962-05-28,46,5436.47
Pascal,Pénélope,ppascal@live.com,28,1954-11-02,101,10951.32
Lemoine,Luc,llemoine@yahoo.fr,2A,1956-08-08,42,5329.16
Pages,Gilles,gpages1@noos.fr,978,1984-10-20,16,314.13
Toussaint,Marine,mtoussaint1@bouygtel.fr,88,1959-02-18,38,3524.23
Schmitt,Dominique,dschmitt.laposte.net,67,1971-03-22,36,3097.07
Leconte,Monique,mleconte2@hotmail.fr,41,1962-08-21,98,4224.83
Rodriguez,Léon,lrodriguez@live.com,50,1942-12-04,114,7990.62
Lecomte,Xavier,xlecomte@dbmail.com,94,2005-04-03,-140,-17588.07
De Sousa,Lorraine,lde sousa@sfr.fr,14,1940-07-15,106,6828.76
De Sousa,Nathalie,nde sousa@free.fr,41,2013-15-30,151,4794.59
Albert,Marthe,malbert@ifrance.com,75,2008-12-33,26,1624.4
Faivre,Nath,nfaivre1@free.fr,84,1940-09-12,83,12375.33
Caron,Adrienne,acaron@orange.fr,49,2003-09-19,137,6678.19
Diallo,Yves,ydiallo@ifrance.com,07,2008-14-34,98,2413.22
Marchand,Arnaude,amarchand@dbmail.com,51,1984-01-24,144,13175.89
Bernier,Capucine,cbernier1@voila.fr,43,2005-06-27,59,3565.88
Petit,Célina,cpetit1@dbmail.com,36,1963-01-26,120,8333.99
Michel,Lorraine,lmichel@wanadoo.fr,58,1982-02-26,138,14847.68
Hernandez,Nicolas,nhernandez@orange.fr,71,1980-10-01,61,7521.03
Launay,Aimée,alaunay@live.com,56,1979-09-07,8,313.64
Fontaine,Suzanne,sfontaine@free.fr,31,1972-10-02,148,19736.7
Barbe,Jeanne,jbarbe@gmail.com,86,1988-08-10,65,4455.68
Remy,Célina,cremy1@club-internet.fr,43,1971-12-01,88,8260.6
Gomes,Bertrand,bgomes@sfr.fr,78,2000-08-26,96,1555.01
Tanguy,Anaïs,atanguy@wanadoo.fr,03,1992-11-25,36,1895.92
Vallee,Margot,mvallee@noos.fr,2C,1961-10-06,23,865.4
Jourdan,Margot,mjourdan@tiscali.fr,95,1940-10-23,135,13319.96
Fernandez,Isaac,ifernandez@yahoo.fr,31,1986-08-20,131,9772.39
Huet,Anouk,ahuet@orange.fr,12,1978-01-14,29,1605.22
Cohen,Victoire,vcohen@yahoo.fr,70,1957-01-14,78,10162.85
Etienne,Lucy,letienne2@dbmail.com,89,1956-04-30,137,-3079.92
Blanc,Margot,mblanc@sfr.fr,40,1946-01-24,137,17722.89
Dumont,Alexandrie,adumont1@wanadoo.fr,42,1973-07-12,120,877.52
Menard,Lucy,lmenard1@voila.fr,68,1991-08-27,87,10991.05
Simon,Marianne,msimon@orange.fr,02,1962-07-28,138,12701.68
Lemonnier,Suzanne,slemonnier@tele2.fr,85,2003-06-11,135,982.24
Sanchez,Zoé,zsanchez@ifrance.com,25,1974-01-08,138,9769.19
Pineau,Thibault,tpineau@wanadoo.fr,71,2020-16-30,92,447.41
Auger,Luce,lauger1@hotmail.fr,96,1951-05-09,123,9724.81
Perrin,Pénélope,pperrin@yahoo.fr,49,1980-08-21,31,1075.39
Gautier,Danielle,dgautier@dbmail.com,85,2014-12-31,79,4047.47
Chauvin,Amélie,achauvin1@noos.fr,32,1948-01-07,147,5478.27
Boyer,Georges,gboyer@wanadoo.fr,62,1943-08-16,127,11642.95
Arnaud,Anouk,aarnaud@dbmail.com,82,1952-06-15,65,-6041.43
Labbe,Étienne,elabbe1@free.fr,10,2000-12-28,106,14271.93
Leleu,Jacques,jleleu@wanadoo.fr,11,1995-02-12,113,5960.34
Nicolas,Thierry,tnicolas@orange.fr,26,1992-10-28,-47,-6389.03
Jacquet,Audrey,ajacquet1@tele2.fr,2C,1968-06-16,93,7821.03
Philippe,Bertrand,bphilippe@noos.fr,18,1966-02-19,102,4369.19
Devaux,Émilie,edevaux1@dbmail.com,27,1981-03-07,146,19474.83
Rousseau,Agnès,arousseau2@free.fr,65,1944-07-11,10,92.16
Cousin,Eugène,ecousin@gmail.com,85,1954-03-23,30,2106.77
Philippe,Anaïs,aphilippe1@free.fr,85,1961-03-11,134,6984.64
Carlier,Élisabeth,ecarlier1@bouygtel.fr,977,2001-12-23,142,21414.78
Germain,Michelle,mgermain1@bouygtel.fr,73,1957-04-26,136,13210.2
Hebert,Christelle,chebert2@hotmail.fr,65,1976-08-14,77,7872.33
Fouquet,Thérèse,tfouquet@bouygtel.fr,971,1970-08-21,56,2299.39
Hubert,Laurent,lhubert@bouygtel.fr,16,1985-03-24,134,3218.33
Leduc,Roger,rleduc1@tele2.fr,52,2020-15-35,126,18204.54
Francois,Marine,mfrancois2@orange.fr,09,1980-11-05,89,10416.22
Guillon,Astrid,aguillon@gmail.com,10,1999-02-14,39,2309.01
Hoareau,Constance,choareau1@bouygtel.fr,60,1985-02-28,62,4570.73
Hernandez,Margaret,mhernandez1@gmail.com,34,2018-11-35,117,16910.84
Pinto,daisy,dpinto@tele2.fr,62,1997-03-11,14,1960.24
Pereira,Josette,jpereira1@tele2.fr,61,1994-10-03,143,11865.24
Deschamps,Guy,gdeschamps@tele2.fr,45,1958-09-03,-120,-9633.59
Vallee,Margot,mvallee@hotmail.fr,27,2003-06-16,51,4162.09
Cohen,Emmanuelle,ecohen@dbmail.com,74,1942-10-18,59,4116.22
Perez,Valérie,vperez1@tiscali.fr,54,1997-07-01,124,13454.63
Vaillant,Émilie,evaillant1@sfr.fr,21,1977-05-01,135,4158.32
Jacquet,Sabine,sjacquet1@ifrance.com,16,2005-08-02,13,1330.75
Lenoir,Tristan,tlenoir@laposte.net,12,1993-09-11,24,1786.67
Leblanc,Catherine,cleblanc@ifrance.com,71,1973-01-02,147,10527.82
Boutin,Suzanne,sboutin@dbmail.com,64,1946-05-08,-68,-5571.77
Raynaud,Susanne,sraynaud@dbmail.com,44,2001-04-17,72,10555.93
Loiseau,Philippine,ploiseau@ifrance.com,972,1992-01-28,135,1024.04
Olivier,Corinne,colivier1@club-internet.fr,55,2004-07-13,145,15956.46
Poulain,Camille,cpoulain@hotmail.fr,50,1991-05-01,69,1189.79
Bouchet,Nathalie,nbouchet@hotmail.fr,08,1951-12-07,145,-7272.93
Lopes,Marie,mlopes2@orange.fr,96,1963-11-03,57,1188.66
Raynaud,Pauline,praynaud1@yahoo.fr,974,1979-05-24,96,2116.74
Traore,Robert,rtraore1@noos.fr,973,1979-04-05,82,10845.05
Descamps,Alex,adescamps3@voila.fr,31,1990-12-01,130,6148.92
Guillon,Guillaume,gguillon@yahoo.fr,89,1982-03-15,148,15324.85
Blot,Jérôme,jblot@tiscali.fr,17,1980-05-12,12,-1519.56
Techer,Renée,rtecher@wanadoo.fr,67,1976-12-24,93,3092.54
Georges,Jeanne,jgeorges1@yahoo.fr,18,1955-12-07,34,1012.66
Baudry,Frédéric,fbaudry@ifrance.com,978,2002-10-05,87,384.24
Perez,Frédéric,fperez1@sfr.fr,56,1992-02-18,18,1567.37
Bertrand,Maggie,mbertrand1@gmail.com,01,1942-09-28,116,11263.37
Lebon,André,alebon2@wanadoo.fr,04,1978-09-18,-47,-2041.16
Bigot,Océane,obigot@tele2.fr,17,1972-08-17,27,1254.21
Petit,Susan,spetit@wanadoo.fr,25,1942-03-20,61,7412.39
Masson,Clémence,cmasson1@voila.fr,95,1997-02-02,52,1694.33
Legendre,Michelle,mlegendre@ifrance.com,977,1950-07-07,50,6125.38
Dupuy,Aurélie,adupuy1@ifrance.com,2C,1941-12-17,127,1489.75
Marchand,Thibaut,tmarchand@free.fr,34,1950-02-24,5,19.11
Hoarau,Jacques,jhoarau@ifrance.com,58,1963-04-30,113,5610.16
Petit,Olivie,opetit@ifrance.com,28,1978-04-13,65,3948.45
Meyer,Claire,cmeyer@noos.fr,67,1953-04-18,14,1569.6
Andre,Thérèse,tandre@laposte.net,84,1988-10-12,121,16733.15
Bertrand,Roland,rbertrand@live.com,02,1947-10-15,62,643.46
Pages,Madeleine,mpages2@noos.fr,01,1987-10-14,107,1922.53
Sanchez,Margot,msanchez1@noos.fr,90,1960-08-14,15,840.13
Robin,Alain,arobin.wanadoo.fr,19,1972-12-28,106,9176.76
Bruneau,Victor,vbruneau@tele2.fr,25,1952-08-02,83,3789.9
Michel,Camille,cmichel2@yahoo.fr,76,1943-11-12,53,653.61
Fouquet,Grégoire,gfouquet1@yahoo.fr,95,1959-10-21,139,-14675.94
Begue,Grégoire,gbegue@club-internet.fr,48,2000-04-26,123,10122.03
Le Roux,Vincent,vle roux@yahoo.fr,37,2018-10-31,51,902.25
Ledoux,Simone,sledoux1@laposte.net,01,1963-10-01,11,733.07
Loiseau,Zoé,zloiseau.bouygtel.fr,74,1987-02-02,52,5969.35
Grenier,Anouk,agrenier1@wanadoo.fr,08,1956-09-09,-10,-1107.81
Peltier,Nathalie,npeltier@sfr.fr,71,1965-03-19,90,9692.33
Potier,Françoise,fpotier@club-internet.fr,16,1966-12-14,12,434.36
Nicolas,Nicolas,nnicolas@hotmail.fr,30,1957-06-09,5,706.24
Letellier,Gérard,gletellier@sfr.fr,75,1951-09-23,30,4498.96
Guichard,Patricia,pguichard@free.fr,33,1978-10-29,132,12426.12
Laine,Corinne,claine@yahoo.fr,23,1964-09-15,112,2918.6
Raynaud,Richard,rraynaud@wanadoo.fr,95,1957-02-02,14,163.87
Imbert,Frédéric,fimbert@voila.fr,19,1962-06-05,5,628.15
Laroche,Sylvie,slaroche@free.fr,36,1982-09-01,108,2872.28
Brun,Sébastien,sbrun@yahoo.fr,41,1998-12-22,14,894.78
Herve,Paul,pherve@noos.fr,01,1953-01-05,25,1266.82
Lacombe,Marcelle,mlacombe@noos.fr,977,2004-10-30,100,13465.58
Meyer,Chantal,cmeyer.yahoo.fr,2C,1948-09-23,58,6870.43
Thomas,Nicolas,nthomas@live.com,43,1960-07-27,39,3006.4
Fernandes,Noémi,nfernandes1@yahoo.fr,50,1953-08-15,22,392.78
Gilles,Thierry,tgilles@orange.fr,03,1993-07-31,9,469.07
Carlier,Philippine,pcarlier@tiscali.fr,72,1990-08-06,120,2621.36
Begue,Adèle,abegue2@sfr.fr,63,1948-05-11,25,2488.6
Gautier,Marcel,mgautier2@live.com,77,1957-10-06,148,5940.5
Petitjean,Denis,dpetitjean@wanadoo.fr,75,1942-12-02,107,5203.11
Regnier,Patricia,pregnier@hotmail.fr,38,1953-07-17,41,5765.04
Lopez,Émilie,elopez@yahoo.fr,61,1957-11-13,27,472.8
Barbe,Thibault,tbarbe@tiscali.fr,29,1944-11-01,137,8873.01
Chauvet,Aimée,achauvet1@voila.fr,977,1940-10-12,74,7395.99
Bonneau,Roger,rbonneau2@gmail.com,30,1990-12-23,103,11129.18
Moulin,Marine,mmoulin4@free.fr,71,2006-10-32,66,6177.43
Guerin,Andrée,aguerin1@hotmail.fr,72,1947-01-12,67,9830.32
Legrand,Laurence,llegrand1@wanadoo.fr,89,2005-16-29,77,8855.54
Rodriguez,Édouard,erodriguez1@tiscali.fr,75,1980-09-07,106,757.51
Laine,Alexandre,alaine3@hotmail.fr,33,1949-12-05,38,985.0
Dupre,Adèle,adupre13@hotmail.fr,44,1968-02-13,52,5989.87
Germain,Corinne,cgermain@voila.fr,29,1978-04-17,3,424.76
Legrand,Bertrand,blegrand@voila.fr,47,1957-04-10,111,7320.95
Gaudin,Vincent,vgaudin1@orange.fr,64,1957-07-31,151,18310.05
Lemonnier,André,alemonnier@tiscali.fr,2B,2004-12-29,62,6564.76
Francois,Aurore,afrancois2@orange.fr,2C,1953-03-22,31,1912.33
Renaud,Zoé,zrenaud@dbmail.com,55,1954-07-25,98,4977.28
Lebon,Augustin,alebon2@gmail.com,85,1964-05-23,146,16338.56
Guillon,Suzanne,sguillon1@bouygtel.fr,59,1971-12-19,32,3590.78
Fleury,Denise,dfleury@orange.fr,81,1940-10-05,45,591.68
Merle,Josette,jmerle.free.fr,35,1990-06-05,104,15545.77
Lagarde,Xavier,xlagarde@gmail.com,21,1943-08-12,134,456.44
Grondin,Georges,ggrondin1@laposte.net,16,1996-08-03,-115,-8287.72
Garcia,René,rgarcia@tele2.fr,974,1959-12-06,37,114.99
Charles,Alphonse,acharles1@orange.fr,18,1976-05-13,123,456.95
Mendes,Hélène,hmendes@gmail.com,59,1952-04-22,58,151.23
Navarro,Martin,mnavarro2@hotmail.fr,69,1960-06-20,76,4164.4
Salmon,Nathalie,nsalmon@hotmail.fr,16,1989-11-21,6,325.17
Michel,Danielle,dmichel1@dbmail.com,75,1996-03-17,32,2497.0
Vasseur,Nicole,nvasseur@gmail.com,84,1983-03-09,43,5920.41
Leclercq,Guillaume,gleclercq@club-internet.fr,04,1991-03-05,11,91.35
Lenoir,Bernadette,blenoir@wanadoo.fr,12,1967-11-24,77,6709.85
Dijoux,Arthur,adijoux.bouygtel.fr,92,1976-04-02,13,542.28
Godard,Thomas,tgodard2@dbmail.com,74,1992-05-02,125,14409.56
Girard,Hélène,hgirard@noos.fr,978,2007-11-31,61,1167.22
Labbe,Danielle,dlabbe@noos.fr,60,1963-12-04,73,820.39
Legendre,David,dlegendre2@noos.fr,19,2002-06-06,7,870.34
Bernard,Nath,nbernard1@voila.fr,04,1979-05-31,65,7401.76
Maillet,Gilbert,gmaillet@voila.fr,12,1969-07-25,78,6437.4
Besnard,Rémy,rbesnard.tele2.fr,31,1972-04-09,113,8577.83
Michel,Denis,dmichel1@voila.fr,33,2006-13-30,-73,-9620.58
Leveque,Alex,aleveque2@free.fr,37,1947-09-29,45,5902.66
Pinto,Pénélope,ppinto@laposte.net,96,1948-11-25,17,586.83
Pasquier,Daniel,dpasquier@hotmail.fr,89,1997-10-18,51,4056.8
Lefort,Thierry,tlefort1@club-internet.fr,46,1987-08-28,7,723.06
Lelievre,Emmanuelle,elelievre1@orange.fr,56,1951-03-29,81,7297.25
Bonnet,Paul,pbonnet@live.com,67,1951-02-07,29,2496.63
Lenoir,Philippine,plenoir@hotmail.fr,75,1948-05-06,93,10064.42
